date,age,gender,item,category,amount,label
2024-01-01,36,Female,Video Game,Entertainment,3984,
2024-01-11,56,Male,Movie Ticket,Entertainment,5644,Want
2024-03-17,42,Female,Medicine,Health & Wellness,2490,Need
2024-01-28,39,Male,Netflix,Entertainment,3569,
2024-02-25,39,Male,Rice,Groceries,1909,
2024-03-27,47,Male,Video Game,Entertainment,1909,
2024-02-09,21,Male,Rice,Groceries,913,
2024-01-16,30,Male,Bread,Groceries,4648,
2024-01-17,22,Female,Video Game,Entertainment,2822,Want
2024-01-12,41,Female,Netflix,Entertainment,8217,Want
2024-03-21,20,Male,Bread,Groceries,6972,
2024-02-22,32,Female,Vegetables,Groceries,6391,
2024-01-14,52,Male,Milk,Groceries,6972,
2024-03-24,54,Female,Video Game,Entertainment,4399,
2024-01-13,60,Female,Medicine,Health & Wellness,1660,Need
2024-02-21,33,Female,Bread,Groceries,2988,
2024-01-15,35,Female,Video Game,Entertainment,4482,
2024-02-03,51,Female,Movie Ticket,Entertainment,996,Want
2024-02-28,26,Male,Medicine,Health & Wellness,7553,
2024-03-31,43,Female,Bread,Groceries,5395,
2024-02-03,42,Female,Vegetables,Groceries,1328,
2024-01-02,33,Male,Milk,Groceries,1992,
2024-01-13,51,Male,Netflix,Entertainment,1328,
2024-03-04,59,Male,Milk,Groceries,4233,
2024-01-01,53,Female,Rice,Groceries,3652,
2024-03-19,26,Male,Movie Ticket,Entertainment,4233,
2024-02-27,37,Male,Rice,Groceries,5644,
2024-03-25,22,Male,Bread,Groceries,4897,
2024-02-23,38,Male,Bread,Groceries,5312,Need
2024-01-09,25,Female,Netflix,Entertainment,2490,
2024-03-18,46,Male,Video Game,Entertainment,7968,
2024-03-18,48,Female,Vegetables,Groceries,7719,
2024-02-12,36,Male,Netflix,Entertainment,4731,
2024-01-16,27,Male,Movie Ticket,Entertainment,8300,Want
2024-02-13,36,Male,Bread,Groceries,2822,
2024-01-25,21,Male,Movie Ticket,Entertainment,3984,
2024-03-04,43,Male,Movie Ticket,Entertainment,4482,
2024-02-05,58,Male,Netflix,Entertainment,2407,
2024-02-18,52,Male,Medicine,Health & Wellness,8051,Need
2024-03-12,35,Male,Netflix,Entertainment,1660,
2024-03-04,21,Female,Vegetables,Groceries,7802,
2024-02-18,31,Female,Video Game,Entertainment,4233,
2024-01-18,38,Male,Vegetables,Groceries,5561,
2024-01-16,52,Male,Milk,Groceries,6889,Need
2024-03-16,38,Female,Movie Ticket,Entertainment,5146,
2024-01-20,24,Female,Netflix,Entertainment,3652,
2024-03-01,21,Female,Video Game,Entertainment,4897,
2024-02-01,50,Female,Movie Ticket,Entertainment,7387,
2024-01-19,57,Male,Movie Ticket,Entertainment,2075,
2024-02-21,23,Female,Vegetables,Groceries,2988,
2024-02-02,45,Female,Vegetables,Groceries,7636,
2024-02-02,25,Female,Vegetables,Groceries,1826,
2024-01-10,28,Female,Medicine,Health & Wellness,3901,
2024-03-25,47,Female,Netflix,Entertainment,6806,
2024-01-31,56,Female,Netflix,Entertainment,7636,
2024-03-16,20,Female,Video Game,Entertainment,2407,Want
2024-03-22,43,Male,Vegetables,Groceries,7885,Need
2024-01-18,59,Male,Movie Ticket,Entertainment,7802,
2024-01-01,18,Male,Milk,Groceries,3403,
2024-02-03,47,Female,Rice,Groceries,2988,
2024-02-13,43,Female,Milk,Groceries,2988,
2024-02-12,20,Male,Bread,Groceries,1743,Need
2024-02-14,20,Female,Vegetables,Groceries,8051,
2024-03-23,21,Female,Bread,Groceries,4316,Need
2024-02-10,44,Female,Video Game,Entertainment,996,
2024-02-13,37,Male,Video Game,Entertainment,6889,
2024-02-06,36,Female,Rice,Groceries,6972,Need
2024-03-26,33,Male,Video Game,Entertainment,4980,
2024-02-23,51,Male,Bread,Groceries,6889,Need
2024-01-14,56,Male,Medicine,Health & Wellness,6059,
2024-03-08,26,Female,Movie Ticket,Entertainment,7968,
2024-03-31,30,Male,Bread,Groceries,3984,
2024-03-25,54,Male,Rice,Groceries,4731,Need
2024-02-13,29,Female,Milk,Groceries,6225,
2024-03-11,31,Female,Netflix,Entertainment,6723,
2024-03-25,35,Male,Netflix,Entertainment,3237,
2024-02-08,26,Male,Netflix,Entertainment,1494,
2024-01-22,23,Male,Milk,Groceries,6308,Need
2024-01-13,37,Female,Netflix,Entertainment,2075,
2024-01-03,39,Female,Milk,Groceries,8217,
2024-03-15,35,Male,Vegetables,Groceries,6557,
2024-01-18,36,Male,Medicine,Health & Wellness,6391,
2024-02-22,54,Female,Netflix,Entertainment,1245,
2024-03-16,56,Male,Movie Ticket,Entertainment,4648,
2024-01-01,30,Male,Video Game,Entertainment,5312,
2024-02-02,31,Female,Rice,Groceries,6889,
2024-02-19,45,Female,Rice,Groceries,6889,
2024-02-02,35,Male,Video Game,Entertainment,4980,Want
2024-02-16,41,Male,Milk,Groceries,2075,
2024-01-02,46,Male,Milk,Groceries,7221,
2024-03-15,42,Male,Medicine,Health & Wellness,3901,
2024-01-19,35,Male,Bread,Groceries,1743,
2024-01-05,46,Female,Movie Ticket,Entertainment,1826,
2024-01-20,44,Male,Medicine,Health & Wellness,1162,
2024-02-19,30,Female,Bread,Groceries,5395,
2024-02-24,42,Female,Medicine,Health & Wellness,7221,
2024-03-12,51,Female,Medicine,Health & Wellness,1162,Need
2024-03-10,41,Male,Movie Ticket,Entertainment,7968,
2024-01-05,23,Male,Medicine,Health & Wellness,7304,
2024-02-04,49,Male,Milk,Groceries,3237,
2024-03-23,57,Female,Movie Ticket,Entertainment,5312,
2024-03-11,30,Male,Netflix,Entertainment,1411,
2024-01-29,54,Female,Movie Ticket,Entertainment,1079,
2024-01-17,39,Female,Milk,Groceries,913,
2024-03-02,22,Male,Movie Ticket,Entertainment,3154,Want
2024-03-15,31,Female,Movie Ticket,Entertainment,6723,
2024-03-03,47,Male,Video Game,Entertainment,3154,
2024-01-15,18,Female,Vegetables,Groceries,4814,Need
2024-01-06,28,Male,Netflix,Entertainment,2075,
2024-02-16,24,Female,Medicine,Health & Wellness,1411,
2024-03-05,60,Female,Rice,Groceries,7221,
2024-01-05,20,Female,Netflix,Entertainment,4897,
2024-02-08,58,Male,Vegetables,Groceries,1992,
2024-02-14,51,Male,Video Game,Entertainment,996,
2024-01-31,46,Male,Medicine,Health & Wellness,7055,
2024-03-04,52,Male,Movie Ticket,Entertainment,4980,Want
2024-02-27,45,Female,Vegetables,Groceries,4980,
2024-03-24,51,Male,Video Game,Entertainment,5810,Want
2024-02-08,30,Male,Netflix,Entertainment,4399,
2024-01-24,57,Male,Video Game,Entertainment,4150,Want
2024-02-26,54,Male,Vegetables,Groceries,2822,Need
2024-02-18,53,Male,Milk,Groceries,3237,
2024-01-14,41,Male,Medicine,Health & Wellness,5312,
2024-02-14,57,Male,Vegetables,Groceries,2739,
2024-03-08,41,Male,Milk,Groceries,8217,
2024-02-14,18,Female,Movie Ticket,Entertainment,3984,
2024-02-08,43,Male,Vegetables,Groceries,3154,
2024-01-31,22,Female,Bread,Groceries,1162,
2024-01-16,59,Male,Movie Ticket,Entertainment,2158,
2024-01-29,20,Male,Vegetables,Groceries,6806,
2024-01-24,26,Male,Medicine,Health & Wellness,4648,
2024-02-16,45,Female,Bread,Groceries,1411,
2024-03-12,59,Female,Rice,Groceries,7387,
2024-03-19,51,Male,Video Game,Entertainment,6640,
2024-02-16,43,Female,Medicine,Health & Wellness,7636,Need
2024-02-15,28,Male,Vegetables,Groceries,3320,
2024-03-07,18,Female,Video Game,Entertainment,1826,
2024-02-12,23,Female,Milk,Groceries,1909,
2024-01-02,47,Female,Video Game,Entertainment,2656,
2024-01-04,58,Female,Movie Ticket,Entertainment,2573,
2024-02-11,25,Male,Medicine,Health & Wellness,3818,
2024-02-26,19,Male,Movie Ticket,Entertainment,4316,
2024-03-08,28,Male,Medicine,Health & Wellness,6972,Need
2024-03-15,57,Male,Rice,Groceries,2822,
2024-02-04,42,Male,Vegetables,Groceries,1328,
2024-02-13,28,Female,Rice,Groceries,4648,
2024-03-23,28,Female,Medicine,Health & Wellness,6059,
2024-03-22,37,Male,Video Game,Entertainment,2656,
2024-03-13,53,Female,Rice,Groceries,3237,Need
2024-03-09,26,Male,Rice,Groceries,1992,
2024-02-23,22,Female,Medicine,Health & Wellness,5810,
2024-01-07,32,Female,Movie Ticket,Entertainment,4648,
2024-01-04,51,Male,Rice,Groceries,6142,
2024-03-15,42,Female,Rice,Groceries,7968,
2024-02-17,58,Male,Medicine,Health & Wellness,1577,
2024-01-17,46,Female,Movie Ticket,Entertainment,1577,
2024-01-21,53,Male,Medicine,Health & Wellness,6557,
2024-02-08,21,Female,Milk,Groceries,1162,
2024-03-06,35,Male,Movie Ticket,Entertainment,2324,
2024-03-17,18,Male,Movie Ticket,Entertainment,5478,Want
2024-01-09,53,Female,Vegetables,Groceries,6142,
2024-03-22,26,Female,Video Game,Entertainment,4233,
2024-01-15,30,Female,Medicine,Health & Wellness,7138,
2024-01-11,29,Male,Medicine,Health & Wellness,6557,Need
2024-01-05,44,Female,Netflix,Entertainment,3237,
2024-02-13,31,Female,Medicine,Health & Wellness,4565,Need
2024-02-29,37,Female,Video Game,Entertainment,4980,
2024-03-07,18,Male,Video Game,Entertainment,913,
2024-01-16,53,Male,Netflix,Entertainment,4399,
2024-01-31,58,Male,Vegetables,Groceries,3403,
2024-01-12,44,Male,Netflix,Entertainment,6889,
2024-01-24,53,Male,Milk,Groceries,3403,Need
2024-02-01,59,Female,Movie Ticket,Entertainment,2822,
2024-01-29,56,Female,Medicine,Health & Wellness,996,
2024-02-15,41,Male,Medicine,Health & Wellness,996,Need
2024-02-27,26,Male,Bread,Groceries,4565,Need
2024-03-31,56,Male,Movie Ticket,Entertainment,1411,
2024-02-12,42,Female,Netflix,Entertainment,2739,
2024-03-22,41,Male,Video Game,Entertainment,7055,
2024-03-12,50,Male,Netflix,Entertainment,3071,
2024-02-15,45,Female,Netflix,Entertainment,8051,
2024-03-18,44,Male,Vegetables,Groceries,2905,
2024-03-20,21,Male,Milk,Groceries,4565,
2024-03-12,24,Female,Netflix,Entertainment,6308,Want
2024-01-21,29,Male,Video Game,Entertainment,8051,
2024-03-13,23,Male,Milk,Groceries,2490,Need
2024-01-21,53,Male,Vegetables,Groceries,3818,Need
2024-03-04,42,Male,Video Game,Entertainment,4233,
2024-03-21,39,Male,Netflix,Entertainment,4897,
2024-01-07,33,Female,Rice,Groceries,7138,Need
2024-02-07,31,Female,Bread,Groceries,1328,Need
2024-02-05,33,Female,Rice,Groceries,5395,Need
2024-01-31,41,Female,Video Game,Entertainment,2822,Want
2024-03-10,22,Female,Movie Ticket,Entertainment,5561,
2024-03-11,19,Female,Milk,Groceries,1826,Need
2024-01-21,38,Male,Medicine,Health & Wellness,5229,
2024-03-20,25,Female,Milk,Groceries,2988,
2024-03-26,25,Female,Vegetables,Groceries,1826,
2024-03-21,28,Male,Netflix,Entertainment,1162,
2024-03-29,35,Male,Medicine,Health & Wellness,2407,Need
2024-02-15,50,Male,Video Game,Entertainment,1245,
2024-01-27,45,Female,Vegetables,Groceries,7221,
2024-03-16,35,Female,Movie Ticket,Entertainment,3818,
2024-02-03,51,Female,Vegetables,Groceries,5229,
2024-01-21,36,Male,Bread,Groceries,6889,
2024-03-29,33,Male,Rice,Groceries,2573,Need
2024-03-04,33,Female,Bread,Groceries,4731,
2024-03-18,52,Male,Bread,Groceries,7636,
2024-02-13,30,Female,Netflix,Entertainment,6557,
2024-03-09,44,Female,Netflix,Entertainment,3901,Want
2024-03-13,22,Female,Vegetables,Groceries,3735,
2024-01-17,48,Female,Bread,Groceries,4399,
2024-01-24,53,Male,Medicine,Health & Wellness,5561,Need
2024-03-10,50,Male,Video Game,Entertainment,4565,
2024-02-19,48,Male,Rice,Groceries,5810,Need
2024-01-16,48,Male,Medicine,Health & Wellness,6806,
2024-03-08,28,Female,Milk,Groceries,2822,
2024-01-12,43,Male,Medicine,Health & Wellness,1577,
2024-01-24,50,Female,Movie Ticket,Entertainment,7802,
2024-03-02,25,Female,Netflix,Entertainment,4482,
2024-03-14,55,Female,Bread,Groceries,1743,
2024-03-11,36,Male,Netflix,Entertainment,5395,
2024-02-03,50,Male,Medicine,Health & Wellness,1328,Need
2024-01-06,60,Female,Milk,Groceries,7719,
2024-03-19,34,Female,Movie Ticket,Entertainment,7719,
2024-03-19,35,Female,Milk,Groceries,1577,
2024-03-15,54,Female,Rice,Groceries,6640,
2024-03-05,43,Female,Rice,Groceries,5727,
2024-01-12,56,Male,Bread,Groceries,5063,Need
2024-03-25,44,Female,Video Game,Entertainment,7387,Want
2024-03-09,32,Male,Milk,Groceries,6640,
2024-01-20,50,Male,Rice,Groceries,2988,Need
2024-02-27,19,Male,Medicine,Health & Wellness,8300,
2024-01-28,39,Male,Medicine,Health & Wellness,4814,
2024-01-29,60,Female,Video Game,Entertainment,4565,Want
2024-03-26,47,Male,Movie Ticket,Entertainment,2739,
2024-01-24,40,Female,Netflix,Entertainment,3652,
2024-02-26,35,Female,Vegetables,Groceries,3984,
2024-02-05,20,Female,Vegetables,Groceries,4731,
2024-03-20,24,Male,Vegetables,Groceries,4731,
2024-02-19,38,Male,Netflix,Entertainment,6225,
2024-03-06,55,Male,Vegetables,Groceries,4482,
2024-01-18,46,Female,Video Game,Entertainment,4814,
2024-03-27,58,Female,Netflix,Entertainment,2241,
2024-02-28,58,Female,Movie Ticket,Entertainment,1079,
2024-03-25,36,Female,Movie Ticket,Entertainment,1494,
2024-02-17,44,Male,Milk,Groceries,2656,
2024-03-01,18,Male,Netflix,Entertainment,2822,
2024-03-25,44,Female,Netflix,Entertainment,3320,
2024-03-23,60,Male,Vegetables,Groceries,5063,
2024-01-19,45,Male,Milk,Groceries,2739,Need
2024-01-06,58,Female,Video Game,Entertainment,7470,
2024-03-01,29,Male,Vegetables,Groceries,7304,
2024-02-26,58,Male,Rice,Groceries,6557,
2024-01-16,55,Female,Medicine,Health & Wellness,1494,
2024-01-02,46,Male,Medicine,Health & Wellness,6059,
2024-02-24,58,Female,Milk,Groceries,4980,
2024-03-19,28,Male,Video Game,Entertainment,7802,Want
2024-02-29,49,Female,Milk,Groceries,7719,Need
2024-01-22,22,Male,Video Game,Entertainment,4731,Want
2024-02-11,39,Female,Netflix,Entertainment,2656,Want
2024-03-18,35,Male,Video Game,Entertainment,8300,
2024-01-15,59,Male,Rice,Groceries,6640,
2024-01-13,23,Female,Movie Ticket,Entertainment,4233,Want
2024-02-07,37,Female,Milk,Groceries,4482,
2024-02-19,27,Female,Medicine,Health & Wellness,4233,
2024-01-09,31,Female,Rice,Groceries,2988,
2024-03-24,36,Male,Video Game,Entertainment,3984,Want
2024-02-07,18,Male,Vegetables,Groceries,2324,
2024-02-29,54,Male,Bread,Groceries,5146,
2024-03-10,26,Male,Medicine,Health & Wellness,8217,
2024-03-23,34,Male,Bread,Groceries,8051,Need
2024-01-30,56,Male,Bread,Groceries,5146,
2024-03-14,59,Male,Bread,Groceries,1826,
2024-01-12,57,Male,Video Game,Entertainment,5727,Want
2024-01-05,36,Female,Bread,Groceries,1079,
2024-02-15,39,Male,Movie Ticket,Entertainment,3818,
2024-02-14,59,Female,Movie Ticket,Entertainment,6308,
2024-03-17,26,Female,Netflix,Entertainment,4648,Want
2024-02-22,60,Male,Netflix,Entertainment,996,
2024-02-22,26,Male,Milk,Groceries,3320,
2024-03-02,54,Female,Rice,Groceries,6972,
2024-03-11,53,Male,Bread,Groceries,8051,
2024-02-29,33,Male,Vegetables,Groceries,2490,
2024-02-15,37,Male,Vegetables,Groceries,4482,
2024-01-24,43,Female,Bread,Groceries,3154,
2024-01-02,34,Male,Video Game,Entertainment,8134,
2024-03-21,36,Male,Medicine,Health & Wellness,5395,
2024-01-01,22,Male,Video Game,Entertainment,6474,
2024-01-09,42,Female,Milk,Groceries,8134,Need
2024-01-28,26,Male,Video Game,Entertainment,7719,
2024-01-03,45,Male,Netflix,Entertainment,1909,Want
2024-03-30,29,Male,Medicine,Health & Wellness,7055,
2024-03-26,18,Male,Movie Ticket,Entertainment,1494,
2024-02-04,23,Female,Rice,Groceries,2324,Need
2024-02-23,49,Male,Video Game,Entertainment,8300,
2024-02-24,55,Female,Movie Ticket,Entertainment,5146,
2024-01-23,40,Male,Movie Ticket,Entertainment,2573,
2024-01-31,51,Female,Video Game,Entertainment,1411,
2024-01-22,55,Male,Milk,Groceries,7221,
2024-01-23,54,Male,Netflix,Entertainment,1660,
2024-01-27,21,Male,Netflix,Entertainment,6391,
2024-01-13,19,Male,Medicine,Health & Wellness,5810,
2024-03-13,60,Female,Milk,Groceries,7636,
2024-01-25,30,Female,Rice,Groceries,4233,Need
2024-01-24,22,Male,Movie Ticket,Entertainment,7055,
2024-03-27,25,Male,Netflix,Entertainment,1992,Want
2024-02-03,58,Female,Netflix,Entertainment,6557,
2024-02-13,49,Male,Netflix,Entertainment,6806,
2024-03-02,44,Female,Bread,Groceries,1743,
2024-03-30,25,Male,Netflix,Entertainment,2324,
2024-02-19,50,Female,Video Game,Entertainment,2988,
2024-02-21,41,Female,Video Game,Entertainment,4731,
2024-02-18,56,Female,Rice,Groceries,2324,
2024-03-21,46,Female,Movie Ticket,Entertainment,4150,
2024-02-04,32,Female,Rice,Groceries,1411,
2024-01-22,30,Female,Video Game,Entertainment,7719,Want
2024-03-12,47,Female,Video Game,Entertainment,4731,
2024-01-23,29,Female,Medicine,Health & Wellness,7138,Need
2024-02-09,18,Female,Medicine,Health & Wellness,6308,Need
2024-02-02,57,Male,Netflix,Entertainment,8134,
2024-03-24,44,Male,Bread,Groceries,2822,
2024-02-29,32,Female,Netflix,Entertainment,4067,
2024-03-12,23,Male,Bread,Groceries,3154,Need
2024-02-20,50,Female,Video Game,Entertainment,3403,
2024-02-15,29,Female,Video Game,Entertainment,6723,Want
2024-01-26,48,Male,Rice,Groceries,7055,
2024-03-05,33,Female,Vegetables,Groceries,7138,Need
2024-02-28,19,Male,Bread,Groceries,3652,
2024-01-07,45,Female,Rice,Groceries,4648,
2024-02-20,49,Male,Vegetables,Groceries,7719,Need
2024-01-24,60,Male,Video Game,Entertainment,5644,
2024-03-20,37,Female,Medicine,Health & Wellness,6972,
2024-01-18,41,Female,Movie Ticket,Entertainment,1328,
2024-02-24,51,Female,Milk,Groceries,1079,
2024-02-04,46,Male,Netflix,Entertainment,8300,
2024-02-22,29,Female,Milk,Groceries,2822,Need
2024-01-05,57,Male,Video Game,Entertainment,4648,
2024-02-24,30,Male,Movie Ticket,Entertainment,6142,
2024-02-06,43,Male,Medicine,Health & Wellness,6474,Need
2024-01-30,30,Female,Video Game,Entertainment,4731,
2024-02-12,41,Male,Milk,Groceries,5810,Need
2024-02-04,47,Female,Medicine,Health & Wellness,7802,
2024-03-14,45,Male,Netflix,Entertainment,2158,
2024-03-17,60,Female,Medicine,Health & Wellness,5727,
2024-02-15,23,Female,Vegetables,Groceries,5893,
2024-01-21,31,Male,Netflix,Entertainment,5976,
2024-03-08,40,Male,Movie Ticket,Entertainment,4067,Want
2024-03-30,33,Female,Bread,Groceries,2407,
2024-03-20,19,Male,Movie Ticket,Entertainment,3569,
2024-01-04,22,Female,Movie Ticket,Entertainment,1245,
2024-02-10,19,Female,Movie Ticket,Entertainment,6059,
2024-01-24,60,Male,Medicine,Health & Wellness,4067,Need
2024-03-20,22,Male,Milk,Groceries,4150,
2024-02-26,38,Male,Medicine,Health & Wellness,4565,
2024-03-20,49,Male,Milk,Groceries,3154,Need
2024-03-26,57,Male,Video Game,Entertainment,6391,
2024-01-16,46,Male,Milk,Groceries,5976,Need
2024-01-15,35,Female,Movie Ticket,Entertainment,5810,
2024-03-28,52,Female,Medicine,Health & Wellness,6308,
2024-02-25,30,Female,Video Game,Entertainment,5146,
2024-02-27,53,Female,Medicine,Health & Wellness,7885,Need
2024-02-10,58,Male,Vegetables,Groceries,5395,
2024-01-17,18,Male,Movie Ticket,Entertainment,4482,
2024-01-18,22,Female,Movie Ticket,Entertainment,6806,
2024-03-27,26,Female,Video Game,Entertainment,1909,
2024-03-19,41,Male,Netflix,Entertainment,1826,Want
2024-01-24,33,Male,Bread,Groceries,996,
2024-03-09,25,Male,Milk,Groceries,7885,
2024-01-04,21,Male,Netflix,Entertainment,4648,Want
2024-01-22,36,Male,Netflix,Entertainment,2490,
2024-01-23,29,Female,Video Game,Entertainment,7304,Want
2024-02-26,32,Female,Medicine,Health & Wellness,5395,
2024-03-04,30,Female,Movie Ticket,Entertainment,3818,
2024-02-22,47,Female,Video Game,Entertainment,1162,
2024-01-10,53,Female,Netflix,Entertainment,4731,
2024-01-30,50,Male,Medicine,Health & Wellness,1577,
2024-01-31,35,Male,Milk,Groceries,4648,
2024-03-07,31,Male,Movie Ticket,Entertainment,1162,
2024-01-05,23,Female,Movie Ticket,Entertainment,4150,
2024-03-25,43,Female,Movie Ticket,Entertainment,2905,
2024-02-13,39,Male,Video Game,Entertainment,3984,Want
2024-01-18,25,Female,Netflix,Entertainment,7387,Want
2024-03-09,36,Male,Vegetables,Groceries,5561,
2024-02-01,51,Female,Milk,Groceries,7304,
2024-01-02,30,Female,Milk,Groceries,5146,
2024-01-02,20,Male,Medicine,Health & Wellness,2822,Need
2024-01-02,29,Male,Medicine,Health & Wellness,2739,
2024-01-14,42,Male,Medicine,Health & Wellness,2075,
2024-02-04,22,Male,Bread,Groceries,5146,
2024-01-16,26,Female,Movie Ticket,Entertainment,5063,
2024-03-28,47,Male,Bread,Groceries,6889,
2024-03-01,50,Female,Netflix,Entertainment,3320,Want
2024-01-31,18,Male,Video Game,Entertainment,7885,Want
2024-01-09,42,Female,Medicine,Health & Wellness,8300,
2024-03-30,48,Female,Netflix,Entertainment,7470,
2024-03-23,19,Female,Vegetables,Groceries,4814,
2024-01-17,60,Male,Rice,Groceries,996,
2024-02-24,21,Male,Rice,Groceries,7636,
2024-01-05,22,Female,Movie Ticket,Entertainment,7802,
2024-03-02,45,Male,Movie Ticket,Entertainment,5561,
2024-01-07,46,Male,Video Game,Entertainment,5146,
2024-03-15,51,Female,Video Game,Entertainment,2905,
2024-01-22,18,Female,Milk,Groceries,2988,
2024-02-25,37,Female,Milk,Groceries,5561,
2024-03-04,29,Female,Medicine,Health & Wellness,7968,
2024-01-12,31,Female,Movie Ticket,Entertainment,1328,Want
2024-02-27,27,Male,Video Game,Entertainment,5395,
2024-01-22,24,Male,Vegetables,Groceries,6806,
2024-02-15,56,Male,Medicine,Health & Wellness,3652,
2024-02-18,34,Male,Rice,Groceries,3403,Need
2024-01-10,21,Male,Rice,Groceries,1328,Need
2024-02-08,44,Female,Netflix,Entertainment,7304,Want
2024-02-18,46,Female,Movie Ticket,Entertainment,2905,
2024-02-04,31,Female,Vegetables,Groceries,7138,
2024-01-13,29,Male,Milk,Groceries,7387,
2024-02-10,33,Female,Video Game,Entertainment,5561,
2024-02-20,54,Male,Video Game,Entertainment,6225,Want
